AsexualSexual,WW,RW,RR
0.000524603836669342,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000534915460432304,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00054522805870761,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000555541631633415,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.000565856179347896,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.000576171701989258,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000586488199695734,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000596805672605579,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000607124120857077,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000617443544588539,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000627763943938298,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000638085319044718,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000648407670046186,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000658730997081116,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000669055300287949,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000679380579805151,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000689706835771214,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000700034068324659,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.000710362277604029,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000720691463747896,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000731021626894857,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000741352767183537,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000751684884752585,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000762017979740678,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000772352052286518,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000782687102528833,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000793023130606378,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.000803360136657935,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000813698120822311,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00082403708323834,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000834377024044882,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000844717943380823,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000855059841385075,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000865402718196578,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000875746573954296,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000886091408797222,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000896437222864372,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.000906784016294791,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.00091713178922755,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000927480541801744,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.000937830274156498,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000948180986430961,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000958532678764308,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.000968885351295741,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00097923900416449,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.000989593637509809,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.000999949251470978,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00101030584618731,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00102066342179813,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0010310219784428,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00104138151626072,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.00105174203539129,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.00106210353597395,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00107246601814817,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00108282948205344,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00109319392782928,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00110355935561524,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00111392576555089,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00112429315777582,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00113466153242966,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00114503088965206,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0011554012295827,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00116577255236129,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00117614485812755,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00118651814702124,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00119689241918215,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00120726767475008,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00121764391386487,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00122802113666639,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00123839934329452,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00124877853388918,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00125915870859031,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00126953986753789,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00127992201087191,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00129030513873238,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00130068925125936,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00131107434859293,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00132146043087319,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00133184749824026,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0013422355508343,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00135262458879549,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00136301461226404,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00137340562138019,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00138379761628419,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00139419059711634,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.00140458456401695,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00141497951712636,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.00142537545658494,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00143577238253309,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00144617029511122,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00145656919445978,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00146696908071925,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00147736995403013,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00148777181453295,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00149817466236826,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00150857849767664,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00151898332059871,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00152938913127509,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00153979592984644,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00155020371645347,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00156061249123687,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0015710222543374,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00158143300589582,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00159184474605292,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00160225747494953,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00161267119272649,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00162308589952469,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00163350159548502,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00164391828074841,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00165433595545582,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00166475461974823,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00167517427376665,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.00168559491765211,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00169601655154569,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00170643917558845,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00171686278992154,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00172728739468608,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00173771299002324,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00174813957607423,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00175856715298027,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0017689957208826,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00177942527992251,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0017898558302413,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0018002873719803,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00181071990528087,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00182115343028439,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.00183158794713228,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00184202345596597,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00185245995692693,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00186289745015665,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00187333593579665,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00188377541398848,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00189421588487371,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00190465734859394,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00191509980529079,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00192554325510593,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00193598769818103,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00194643313465779,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00195687956467797,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0019673269883833,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0019777754059156,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00198822481741666,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00199867522302834,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0020091266228925,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00201957901715103,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00203003240594588,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00204048678941897,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0020509421677123,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00206139854096786,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00207185590932769,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00208231427293385,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00209277363192842,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00210323398645352,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00211369533665128,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00212415768266387,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00213462102463349,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00214508536270235,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00215555069701272,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00216601702770685,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00217648435492705,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00218695267881566,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00219742199951503,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00220789231716754,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.0022183636319156,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00222883594390166,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00223930925326817,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00224978356015763,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00226025886471256,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.0022707351670755,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00228121246738903,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00229169076579575,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00230217006243829,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0023126503574593,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00232313165100146,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00233361394320749,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00234409723422012,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00235458152418212,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00236506681323627,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00237555310152539,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00238604038919233,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00239652867637997,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0024070179632312,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00241750824988895,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00242799953649617,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00243849182319585,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.002448985110131,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00245947939744465,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.00246997468527986,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00248047097377973,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00249096826308737,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00250146655334593,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00251196584469859,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00252246613728853,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.002532967431259,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00254346972675324,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00255397302391454,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.00256447732288621,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00257498262381157,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00258548892683401,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.0025959962320969,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00260650453974367,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.00261701384991776,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00262752416276264,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00263803547842183,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00264854779703884,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00265906111875723,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00266957544372059,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00268009077207252,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00269060710395666,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00270112443951668,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.00271164277889627,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00272216212223915,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00273268246968907,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0027432038213898,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00275372617748515,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00276424953811894,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00277477390343504,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00278529927357732,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0027958256486897,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00280635302891613,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00281688141440056,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.00282741080528699,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00283794120171945,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00284847260384197,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00285900501179866,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00286953842573359,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00288007284579092,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00289060827211479,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0029011447048494,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00291168214413896,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00292222059012772,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00293276004295993,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00294330050277991,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00295384196973198,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00296438444396048,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0029749279256098,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00298547241482435,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.00299601791174857,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00300656441652691,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00301711192930387,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00302766045022396,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00303820997943173,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00304876051707177,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00305931206328865,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00306986461822703,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00308041818203154,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00309097275484689,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00310152833681777,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.00311208492808893,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00312264252880514,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00313320113911119,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0031437607591519,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00315432138907212,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00316488302901674,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00317544567913066,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00318600933955881,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00319657401044615,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00320713969193767,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00321770638417839,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00322827408731336,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00323884280148764,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00324941252684634,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.00325998326353458,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00327055501169752,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00328112777148034,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00329170154302825,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0033022763264865,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00331285212200035,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00332342892971509,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00333400674977605,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00334458558232857,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.00335516542751804,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00336574628548985,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.00337632815638946,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0033869110403623,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00339749493755388,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00340807984810972,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00341866577217535,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00342925270989635,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.00343984066141832,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00345042962688689,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00346101960644772,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00347161060024649,0.999999935738467,4.00979989811035e-08,2.41635336047259e-08
0.00348220260842891,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00349279563114072,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0035033896685277,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00351398472073564,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00352458078791035,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0035351778701977,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00354577596774357,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00355637508069386,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.0035669752091945,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00357757635339147,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00358817851343076,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00359878168945837,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00360938588162037,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00361999109006282,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00363059731493184,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00364120455637355,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00365181281453412,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00366242208955972,0.999999935738467,4.00979989811034e-08,2.41635336047259e-08
0.00367303238159658,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00368364369079094,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00369425601728908,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00370486936123729,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
0.00371548372278189,0.999999935738467,4.00979989811035e-08,2.4163533604726e-08
