SeedDensity,PlantDensity,Run,pEscape,timeEscape,pExtinct,timeExtinct,pRWplant,timeRWplant,pRRplant,timeRRplant
80,1,65,0.324,0.208713175319067,0.676,Inf,1,13.5295950155763,1,1.8
80,1,66,0.341,0.231978473304065,0.659,Inf,1,14.6041666666667,1,1.4
80,1,67,0.337,0.215845724907063,0.663,Inf,1,13.8952095808383,1,1.25
80,1,68,0.319,0.193873345849169,0.681,Inf,1,13.5916398713826,1,1.09090909090909
80,1,69,0.335,0.213357986831424,0.665,Inf,1,14.3212121212121,1,1
80,1,70,0.32,0.182715390770872,0.68,Inf,1,12.993670886076,1,1
80,1,71,0.308,0.195377598456276,0.692,Inf,1,14.6732673267327,1,1.8
80,1,72,0.292,0.193210357668659,0.708,Inf,1,15.5191637630662,1,1.6
80,1,73,0.323,0.196224964769185,0.677,Inf,1,14.346875,1,1.25
80,1,74,0.299,0.185655253837072,0.701,Inf,1,14.9591836734694,1,1
80,1,75,0.313,0.16538349494361,0.687,Inf,1,12.7371794871795,1,0.5
80,1,76,0.295,0.154785397138629,0.705,Inf,1,12.8430034129693,1,1
80,1,77,0.304,0.173217476043528,0.696,Inf,1,14.2852348993289,1,1.42857142857143
80,1,78,0.329,0.168249388948992,0.671,Inf,1,12.8711656441718,1,1
80,1,79,0.314,0.164932135649559,0.686,Inf,1,13.349358974359,1,1.5
80,1,80,0.298,0.166842661034847,0.702,Inf,1,14.6185567010309,1,1.71428571428571
80,1,81,0.346,0.181748022380861,0.654,Inf,1,13.7602339181287,1,1
80,1,82,0.313,0.149763611407656,0.687,Inf,1,12.6925566343042,1,1.4
80,1,83,0.309,0.172513848588763,0.691,Inf,1,15.0759075907591,1,1.57142857142857
80,1,84,0.302,0.139274935727859,0.698,Inf,1,12.5234899328859,1,1.25
80,1,85,0.353,0.167843483377464,0.647,Inf,1,12.9659090909091,1,0.666666666666667
80,1,86,0.335,0.165619210229956,0.665,Inf,1,13.8358662613982,1,1.14285714285714
80,1,87,0.315,0.167408950506429,0.685,Inf,1,15.2360655737705,1,1.4
80,1,88,0.31,0.161835748792271,0.69,Inf,1,14.990099009901,1,2
80,1,89,0.306,0.142139292993183,0.694,Inf,1,13.2993421052632,1,1
80,1,90,0.299,0.126995166394269,0.701,Inf,1,12.244966442953,1,3
80,1,91,0.309,0.160427991467694,0.691,Inf,1,15.3597359735974,1,1.42857142857143
80,1,92,0.331,0.140592577473892,0.669,Inf,1,12.8317757009346,1,1.36363636363636
80,1,93,0.321,0.155663234403392,0.679,Inf,1,14.5678233438486,1,1.8
80,1,94,0.332,0.157404326123128,0.668,Inf,1,14.478527607362,1,1.57142857142857
80,1,95,0.302,0.131095150237217,0.698,Inf,1,13.2976588628763,1,1
80,1,96,0.344,0.156697941099818,0.656,Inf,1,14.0584795321637,1,1
80,1,97,0.318,0.137808731540595,0.682,Inf,1,13.6698717948718,1,1.42857142857143
80,1,98,0.297,0.14515665421098,0.703,Inf,1,15.3932203389831,1,1.5
80,1,99,0.335,0.147633192188586,0.665,Inf,1,14.024024024024,1,1
80,1,100,0.305,0.134236800100153,0.695,Inf,1,14.2292358803987,1,1.5
120,1.5,1,0.434,0.175925636130325,0.566,Inf,1,13.1643192488263,1,1.55555555555556
120,1.5,2,0.441,0.187005101561766,0.559,Inf,1,13.7149425287356,1,1.5
120,1.5,3,0.432,0.173421802134518,0.568,Inf,1,13.0023529411765,1,2
120,1.5,4,0.436,0.182153923194892,0.564,Inf,1,13.4895591647332,1,1.2
120,1.5,5,0.421,0.176833275953804,0.579,Inf,1,13.5697115384615,1,1
120,1.5,6,0.455,0.190854746330318,0.545,Inf,1,13.4569536423841,1,1
120,1.5,7,0.445,0.181246283371412,0.555,Inf,1,13.2242562929062,1,1.4
120,1.5,8,0.451,0.190385277456105,0.549,Inf,1,13.7088036117381,1,1.25
120,1.5,9,0.442,0.169666051140809,0.558,Inf,1,12.4344827586207,1,2
120,1.5,10,0.433,0.16900879471691,0.567,Inf,1,12.6478873239437,1,1.71428571428571
120,1.5,11,0.441,0.178022597101812,0.559,Inf,1,13.1062355658199,1,1.5
120,1.5,12,0.428,0.18036994147288,0.572,Inf,1,13.5211267605634,1,1.33333333333333
120,1.5,13,0.462,0.185940972113549,0.538,Inf,1,13.057268722467,1,1.625
120,1.5,14,0.412,0.168508027917749,0.588,Inf,1,13.2186732186732,1,0.857142857142857
120,1.5,15,0.445,0.195455541297612,0.555,Inf,1,14.2608695652174,1,1.6
120,1.5,16,0.463,0.196801352070358,0.537,Inf,1,13.7912087912088,1,1.55555555555556
120,1.5,17,0.415,0.176207317454853,0.585,Inf,1,13.8349753694581,1,1.36363636363636
120,1.5,18,0.422,0.170417201339551,0.578,Inf,1,12.9595238095238,1,1
120,1.5,19,0.429,0.171293543238083,0.571,Inf,1,12.8867924528302,1,1.71428571428571
120,1.5,20,0.443,0.202372382711026,0.557,Inf,1,14.7175398633257,1,1.2
120,1.5,21,0.438,0.170479797189446,0.562,Inf,1,12.711943793911,1,1.72727272727273
120,1.5,22,0.452,0.17288973741041,0.548,Inf,1,12.4524886877828,1,1.90909090909091
120,1.5,23,0.413,0.176144721604958,0.587,Inf,1,13.8641975308642,1,1.55555555555556
120,1.5,24,0.448,0.187318080811242,0.552,Inf,1,13.5260770975057,1,2.44444444444444
120,1.5,25,0.429,0.194860880723608,0.571,Inf,1,14.81861575179,1,1.63636363636364
120,1.5,26,0.47,0.194391411849394,0.53,Inf,1,13.2955032119914,1,0.833333333333333
120,1.5,27,0.434,0.186879909861976,0.566,Inf,1,13.8951048951049,1,1.83333333333333
120,1.5,28,0.458,0.194078432599919,0.542,Inf,1,13.7294900221729,1,1.25
120,1.5,29,0.45,0.183593627742481,0.55,Inf,1,13.2511312217195,1,1.125
120,1.5,30,0.431,0.18425088416638,0.569,Inf,1,14.1985472154964,1,1.25
120,1.5,31,0.445,0.1833432443429,0.555,Inf,1,13.3189066059226,1,1.625
120,1.5,32,0.455,0.175737848580639,0.545,Inf,1,12.5650224215247,1,1.25
120,1.5,33,0.427,0.184626459265751,0.573,Inf,1,14.0119047619048,1,1.875
120,1.5,34,0.405,0.171293543238083,0.595,Inf,1,13.655,1,1.75
120,1.5,35,0.447,0.178836343150449,0.553,Inf,1,12.9342403628118,1,1.44444444444444
120,1.5,36,0.442,0.168946198867015,0.558,Inf,1,12.3150684931507,1,1
120,1.5,37,0.402,0.167443898469531,0.598,Inf,1,13.5507614213198,1,1.375
120,1.5,38,0.438,0.173828675158837,0.562,Inf,1,12.7880184331797,1,1
120,1.5,39,0.418,0.179024130700135,0.582,Inf,1,13.8353510895884,1,1.2
120,1.5,40,0.426,0.169947732465338,0.574,Inf,1,13.0652173913043,1,1.6
120,1.5,41,0.436,0.182028731495102,0.564,Inf,1,13.5093023255814,1,1.125
120,1.5,42,0.464,0.185315013614597,0.536,Inf,1,12.9824175824176,1,1.5
120,1.5,43,0.421,0.166974429595318,0.579,Inf,1,12.8526570048309,1,1.72727272727273
120,1.5,44,0.45,0.167287408844794,0.55,Inf,1,12.0406320541761,1,1.5
120,1.5,45,0.433,0.174611123282526,0.567,Inf,1,13.075117370892,1,1.25
120,1.5,46,0.403,0.165284341648149,0.597,Inf,1,13.3131313131313,1,1.22222222222222
120,1.5,47,0.449,0.192544834277487,0.551,Inf,1,13.8713318284424,1,1.16666666666667
120,1.5,48,0.43,0.193202090701386,0.57,Inf,1,14.6042654028436,1,1.3
120,1.5,49,0.444,0.175518763106006,0.556,Inf,1,12.702947845805,1,2
120,1.5,50,0.433,0.186535632687553,0.567,Inf,1,14.0023529411765,1,1.22222222222222
120,1.5,51,0.438,0.190353979531157,0.562,Inf,1,14.1468531468531,1,1.44444444444444
120,1.5,52,0.427,0.185221119839755,0.573,Inf,1,13.9223529411765,1,0.75
120,1.5,53,0.425,0.182341710744578,0.575,Inf,1,13.8571428571429,1,1.125
120,1.5,54,0.439,0.176833275953804,0.561,Inf,1,13.0023041474654,1,1.33333333333333
120,1.5,55,0.43,0.171230947388188,0.57,Inf,1,12.875,1,1.85714285714286
120,1.5,56,0.433,0.170260711714813,0.567,Inf,1,12.8530805687204,1,1.45454545454545
120,1.5,57,0.429,0.180213451848142,0.571,Inf,1,13.4824355971897,1,0.8
120,1.5,58,0.427,0.185440205314388,0.573,Inf,1,13.9693396226415,1,0.75
120,1.5,59,0.437,0.180870708272042,0.563,Inf,1,13.3587962962963,1,1.33333333333333
120,1.5,60,0.453,0.182936371318582,0.547,Inf,1,13.1647855530474,1,1.3
120,1.5,61,0.436,0.180870708272042,0.564,Inf,1,13.5011709601874,1,1.38461538461538
120,1.5,62,0.439,0.180307345622985,0.561,Inf,1,13.3674418604651,1,1.44444444444444
120,1.5,63,0.429,0.178272980501393,0.571,Inf,1,13.4940617577197,1,1.875
120,1.5,64,0.457,0.188789083283778,0.543,Inf,1,13.3547671840355,1,1.42857142857143
120,1.5,65,0.444,0.185033332290069,0.556,Inf,1,13.5321100917431,1,1.5
120,1.5,66,0.431,0.172075991361773,0.569,Inf,1,13.0595238095238,1,1.16666666666667
120,1.5,67,0.445,0.179024130700135,0.555,Inf,1,12.9886363636364,1,1
120,1.5,68,0.439,0.18553409908923,0.561,Inf,1,13.6766743648961,1,1
120,1.5,69,0.425,0.155863666238928,0.575,Inf,1,11.7914691943128,1,1.2
120,1.5,70,0.44,0.182279114894682,0.56,Inf,1,13.4490740740741,1,1.7
120,1.5,71,0.437,0.174579825357579,0.563,Inf,1,12.8729792147806,1,1
120,1.5,72,0.42,0.172263778911458,0.58,Inf,1,13.2457831325301,1,1.28571428571429
120,1.5,73,0.44,0.18218522111984,0.56,Inf,1,13.3112128146453,1,1.25
120,1.5,74,0.436,0.177459234452756,0.564,Inf,1,13.0576036866359,1,1.33333333333333
120,1.5,75,0.44,0.175237081781478,0.56,Inf,1,12.9122401847575,1,1.11111111111111
120,1.5,76,0.424,0.177584426152546,0.576,Inf,1,13.6409638554217,1,1.4
120,1.5,77,0.421,0.177083659353385,0.579,Inf,1,13.5817307692308,1,1.5
120,1.5,78,0.446,0.186973803636819,0.554,Inf,1,13.5590909090909,1,1.28571428571429
120,1.5,79,0.447,0.186285249287972,0.553,Inf,1,13.5307517084282,1,1.4
120,1.5,80,0.455,0.179274514099715,0.545,Inf,1,12.8183856502242,1,1.18181818181818
120,1.5,81,0.454,0.192325748802854,0.546,Inf,1,13.6964285714286,1,1.5
120,1.5,82,0.468,0.207693029952114,0.532,Inf,1,14.3665943600868,1,1.66666666666667
120,1.5,83,0.431,0.190479171230947,0.569,Inf,1,14.4228028503563,1,1.4
120,1.5,84,0.425,0.167819473568902,0.575,Inf,1,12.7852028639618,1,0.888888888888889
120,1.5,85,0.434,0.191324215204532,0.566,Inf,1,14.2546728971963,1,2
120,1.5,86,0.429,0.183155456793215,0.571,Inf,1,13.8388625592417,1,1.6
120,1.5,87,0.427,0.188163124784827,0.573,Inf,1,14.297619047619,1,1
