AsexualSexual,Run,pEscape,timeEscape,pExtinct,timeExtinct,pRWplant,timeRWplant,pRRplant,timeRRplant
0.00207185590932769,21,0.147,0.0619022778647192,0.853,Inf,1,4.91836734693878,1,5.7687074829932
0.00207185590932769,22,0.124,0.0727699530516432,0.876,Inf,1,6.79838709677419,1,7.70161290322581
0.00207185590932769,23,0.145,0.0658146409320118,0.855,Inf,1,5.26206896551724,1,6.17931034482759
0.00207185590932769,24,0.135,0.054773082942097,0.865,Inf,1,4.68148148148148,1,5.65185185185185
0.00207185590932769,25,0.134,0.0643366371065902,0.866,Inf,1,5.55970149253731,1,6.48507462686567
0.00207185590932769,26,0.123,0.0679012345679012,0.877,Inf,1,6.3739837398374,1,7.32520325203252
0.00207185590932769,27,0.135,0.0683359415753782,0.865,Inf,1,5.85185185185185,1,6.79259259259259
0.00207185590932769,28,0.131,0.0641627543035994,0.869,Inf,1,5.66412213740458,1,6.59541984732824
0.00207185590932769,29,0.12,0.0520778994957399,0.88,Inf,1,5.05,1,5.93333333333333
0.00207185590932769,30,0.122,0.0642496957050948,0.878,Inf,1,6.0983606557377,1,7.01639344262295
0.00207185590932769,31,0.13,0.0671187619544427,0.87,Inf,1,5.99230769230769,1,6.88461538461539
0.00207185590932769,32,0.125,0.0631194574856547,0.875,Inf,1,5.832,1,6.784
0.00207185590932769,33,0.134,0.0582507390019127,0.866,Inf,1,5.01492537313433,1,5.98507462686567
0.00207185590932769,34,0.143,0.0736393670665971,0.857,Inf,1,5.96503496503496,1,6.88111888111888
0.00207185590932769,35,0.122,0.0461658841940532,0.878,Inf,1,4.39344262295082,1,5.31147540983607
0.00207185590932769,36,0.14,0.0679012345679012,0.86,Inf,1,5.60714285714286,1,6.55
0.00207185590932769,37,0.129,0.0711180664232307,0.871,Inf,1,6.34883720930233,1,7.33333333333333
0.00207185590932769,38,0.118,0.0559033211615371,0.882,Inf,1,5.49152542372881,1,6.40677966101695
0.00207185590932769,39,0.132,0.0672057033559381,0.868,Inf,1,5.90909090909091,1,6.8030303030303
0.00207185590932769,40,0.152,0.0766823161189358,0.848,Inf,1,5.85526315789474,1,6.75
0.00207185590932769,41,0.141,0.0625108676751869,0.859,Inf,1,5.13475177304965,1,6.06382978723404
0.00207185590932769,42,0.109,0.0515562510867675,0.891,Inf,1,5.4954128440367,1,6.38532110091743
0.00207185590932769,43,0.13,0.0760737263084681,0.87,Inf,1,6.76153846153846,1,7.7
0.00207185590932769,44,0.127,0.0654668753260303,0.873,Inf,1,5.96062992125984,1,6.89763779527559
0.00207185590932769,45,0.14,0.0705964180142584,0.86,Inf,1,5.85,1,6.75
0.00207185590932769,46,0.137,0.0646844027125717,0.863,Inf,1,5.45985401459854,1,6.4014598540146
0.00207185590932769,47,0.147,0.0849417492609981,0.853,Inf,1,6.68027210884354,1,7.61224489795918
0.00207185590932769,48,0.136,0.0698139454007999,0.864,Inf,1,5.91176470588235,1,6.89705882352941
